"","id","x","y","shape"
"37",37,4.33182139324661,4.98123477834933,"triangle"
"38",38,5.94518495337308,-0.115868029488259,"square"
"39",39,5.43370214954516,7.75743916642286,"rectangle"
"40",40,6.00515921767704,-6.88597935379217,"circle"
"41",41,4.60988133594632,0.130136659425063,"triangle"
"42",42,5.37637029177465,14.8228400775579,"rectangle"
"43",43,5.24416492448649,2.68490163808026,"triangle"
"44",44,3.57374265761746,9.23190948275118,"rectangle"
"45",45,6.77842928747545,-1.20894597616442,"rectangle"
"46",46,5.13444766093368,-9.29391654714711,"triangle"
"47",47,5.76559899915786,0.890743091528713,"square"
"48",48,5.95513667690898,-11.2499115544077,"circle"
"49",49,4.94943429855773,-24.9611138844997,"rectangle"
"50",50,4.69418458023303,12.6912259199149,"rectangle"
"51",51,5.89367370242551,-9.8690881697743,"circle"
"52",52,3.9527018509387,-17.2608301264641,"triangle"
"53",53,6.97133738622415,10.9528180729257,"circle"
"54",54,4.61636789371164,0.881382185692611,"square"
"55",55,6.65414530227499,-4.99628394751609,"square"
"56",56,6.51221269395063,-0.779479866021046,"square"
"57",57,5.08296573358591,-3.25981341802302,"circle"
"58",58,5.5672209148515,10.9665877645507,"rectangle"
"59",59,3.97545152046554,8.27660708501531,"rectangle"
"60",60,5.32300650302244,-16.2663059586351,"circle"
"61",61,6.04361245835618,4.5339849564175,"triangle"
"62",62,5.0990784868972,8.26813665899557,"circle"
"63",63,4.54586309084564,7.68260975976705,"circle"
"64",64,4.34421814754956,-23.2431730928421,"circle"
"65",65,4.96407757737749,-1.35357425015276,"rectangle"
"66",66,6.0691614606768,20.7963332091796,"circle"
"67",67,4.51602506969872,8.96794538639531,"circle"
"68",68,4.87898988867256,-16.0927618064586,"triangle"
"69",69,3.70585999617916,-15.6366871188344,"square"
"70",70,5.49431283601486,5.9110955231555,"triangle"
"71",71,6.30790152011415,-0.740554855722854,"circle"
"72",72,6.49704100940278,10.6129056387748,"triangle"
"73",73,5.81470273089736,3.93826661677307,"circle"
"74",74,3.13021120979739,1.80999363509171,"circle"
"75",75,5.48202950412376,2.83661842799281,"circle"
"76",76,5.4561356033012,2.6625503539133,"triangle"
"77",77,4.64659971417009,-11.6959906621425,"triangle"
"78",78,5.17048947094798,24.4949332061946,"circle"
"79",79,4.1359640458731,-13.1200540742533,"triangle"
"80",80,5.67923077401566,0.830385072177611,"triangle"
"81",81,4.6728989853469,-4.44319352621665,"circle"
"82",82,3.43091781485605,19.0011233335541,"rectangle"
"83",83,4.63254924382952,11.1144017617923,"circle"
"84",84,6.36443492906985,-4.63716555906629,"circle"
"85",85,4.66571863526884,3.05420795375023,"triangle"
"86",86,5.7327500422091,12.6546195019875,"square"
"87",87,5.94658564019779,23.363228395069,"rectangle"
"88",88,5.00439870432637,4.02265076168852,"square"
"89",89,4.64767769445015,-9.42506602231029,"square"
"90",90,4.4703044908665,-8.83542313495811,"square"
"91",91,5.7395892255748,21.0571858043419,"square"
"92",92,3.93654258451719,-19.7057148385748,"square"
"93",93,5.2462108435364,31.5574236888186,"rectangle"
"94",94,4.71050063343569,-1.613505940873,"triangle"
"95",95,2.73511064351206,-3.5439325911372,"triangle"
"96",96,3.59114954392681,2.57560555463951,"triangle"
"97",97,5.91601932879257,10.3338872786526,"circle"
"98",98,4.8087210494648,4.02828275834352,"circle"
"99",99,5.80328321613365,-18.5615022247248,"triangle"
"100",100,6.8874744633086,4.53536709469366,"rectangle"
"101",101,6.47388118110914,5.50424513742423,"rectangle"
"102",102,5.677268492313,7.59550870534498,"circle"
"103",103,5.37996268656674,-9.31420727607386,"circle"
"104",104,4.80720157354267,-22.7102288136148,"triangle"
"105",105,6.5778917949044,-2.24576307824521,"rectangle"
"106",106,5.59623410931845,-8.4429875090974,"square"
"107",107,3.82642305912864,-6.65889998443101,"square"
"108",108,4.84435746510968,-8.53779266719918,"circle"
"109",109,3.08109017973016,-2.98004449854522,"triangle"
"110",110,4.80474115388936,-2.11217062923606,"rectangle"
"111",111,2.40767233005401,8.96092713239834,"triangle"
"112",112,6.31400216719805,10.8642834387578,"rectangle"
"113",113,4.36445699896786,-6.94531662417426,"circle"
"114",114,4.57002116130581,-2.08817971515212,"circle"
"115",115,4.83068166769804,4.61444766025588,"square"
"116",116,5.61221817398913,14.9879110483802,"square"
"117",117,5.6783401772227,0.439295803575986,"rectangle"
"118",118,5.56795197247167,-15.9887349155411,"square"
"119",119,4.42745739607387,3.31852545141301,"circle"
"120",120,3.63670874372166,-0.190906709705559,"rectangle"
"121",121,4.6112777556621,18.7249285346043,"triangle"
"122",122,5.27791413245054,4.43422165443603,"circle"
"123",123,4.17691887842798,-5.23049782354728,"circle"
"124",124,4.93115906552154,-3.39522293828527,"square"
"125",125,3.8323376738702,-4.05296789545481,"triangle"
"126",126,4.99169098578439,2.86035137157474,"circle"
"127",127,5.1288554015974,2.76417797599477,"rectangle"
"128",128,4.854124371539,10.1584820682478,"square"
"129",129,4.83608904326393,4.20176726180939,"square"
"130",130,6.76355200278492,-2.6668729712132,"rectangle"
"131",131,5.76258651241832,-8.40611295179737,"rectangle"
"132",132,6.11143108073063,7.34702931419534,"square"
"133",133,4.07679304717017,0.375115176716691,"square"
"134",134,5.16434183842796,2.82837867691791,"rectangle"
"135",135,6.15482518709727,12.0364101842281,"triangle"
"136",136,4.94347857547351,18.5203561864876,"rectangle"
"137",137,2.87063935176535,-8.53816460135553,"rectangle"
"138",138,5.34484576209946,17.4408045682029,"rectangle"
"139",139,3.09504455441447,-7.66733529450918,"triangle"
"140",140,4.18882984685978,3.66352192194765,"rectangle"
"141",141,6.3240043212996,3.22370494855363,"rectangle"
"142",142,5.61563684930267,-1.76908509892329,"rectangle"
"143",143,6.09166895553536,14.9425304101804,"square"
"144",144,5.30660486151363,-5.58911999778006,"circle"
"145",145,4.88984123751714,7.60531280513291,"rectangle"
"146",146,4.07568722687272,0.867442998567016,"circle"
"147",147,6.59291375371919,-8.31480298730843,"square"
"148",148,5.04501059812188,13.1468914346638,"rectangle"
"149",149,4.28487159933212,-19.8834036550883,"square"
"150",150,5.86522309971714,-4.26152469412621,"triangle"
"151",151,6.0744409582779,-14.4140256690726,"rectangle"
"152",152,6.89565477419858,2.94321069901269,"rectangle"
"153",153,4.39700269639491,3.64422549440984,"circle"
"154",154,4.60913217927686,-10.1873516870975,"circle"
"155",155,4.58377796846981,7.50952956147074,"rectangle"
"156",156,4.62434257717961,-9.32900238582003,"square"
"157",157,4.63336905429764,7.59201499417982,"rectangle"
"158",158,4.70432254729911,3.37829399627714,"square"
"159",159,6.44182041019987,8.1527594710452,"circle"
"160",160,4.30246170808696,-8.3848303919385,"square"
"161",161,4.61183249407864,1.95354009678104,"circle"
"162",162,5.65253645217152,-3.62819419956343,"triangle"
"163",163,6.12477244653513,-13.6888215609457,"circle"
"164",164,4.22788919697607,2.52686505521528,"triangle"
"165",165,4.49191378386171,18.7376261131718,"triangle"
"166",166,5.52362059049802,-5.48070933515048,"circle"
"167",167,6.01775422653797,-0.998174756682036,"square"
"168",168,4.74883541191202,7.89243732977183,"circle"
"169",169,3.57000655261139,1.36145509836595,"rectangle"
"170",170,6.70912103210088,20.4353631225286,"circle"
"171",171,6.43506957231162,8.37213733789873,"rectangle"
"172",172,4.28962885415012,24.2133393302204,"triangle"
"173",173,4.93493242634442,4.4890934629397,"triangle"
"174",174,3.24053126463407,-10.3391666127592,"circle"
"175",175,5.5697229718191,5.21335267904323,"circle"
"176",176,6.61234679820178,-8.24556256814186,"triangle"
"177",177,3.36271935289528,-9.07062366119336,"rectangle"
"178",178,4.22043148679825,-0.894743301036105,"rectangle"
"179",179,4.35882306624944,10.339167001786,"rectangle"
"180",180,4.31886860642884,4.43909999577983,"triangle"
"181",181,2.96671440438205,9.14020276463554,"circle"
"182",182,5.50096355924791,10.153410022806,"square"
"183",183,3.46820186003426,-0.718521304222564,"triangle"
"184",184,4.97500236072174,-23.0223111360906,"rectangle"
"185",185,5.59298472102529,8.95906851730836,"triangle"
"186",186,4.80180457851536,22.6911586935979,"square"
"187",187,5.89200839247353,1.58383499459687,"triangle"
"188",188,4.97428492908185,-12.5491444952768,"rectangle"
"189",189,4.35233954941434,-2.6755076555405,"triangle"
"190",190,5.64635941503464,-8.34517579155246,"rectangle"
"191",191,4.56616725997041,0.583607799283835,"rectangle"
"192",192,6.7726111849785,7.7611200555664,"circle"
"193",193,4.98174028883699,9.6643614680554,"square"
"194",194,5.85281499360053,3.35175024813313,"triangle"
"195",195,5.20516290324403,-8.33970133276432,"circle"
"196",196,1.99195140107952,9.13252167281602,"rectangle"
"197",197,3.63388806867102,14.4831855513005,"square"
"198",198,4.57589773985519,23.5188277593107,"triangle"
"199",199,5.23680366374556,-3.93652434465923,"circle"
"200",200,2.65727687964104,5.74092599152496,"triangle"
"201",201,5.96169663338071,12.9369166611409,"circle"
"202",202,4.39557426614556,-0.163954715221161,"square"
"203",203,4.24712272063709,6.24858555768479,"rectangle"
"204",204,3.44438840745575,3.14421481278423,"circle"
"205",205,3.54610626199894,-0.344495345368608,"square"
"206",206,5.05633183605441,2.68509102875034,"rectangle"
"207",207,5.50936940667389,10.6473276953,"rectangle"
"208",208,2.9021170402157,5.08778914004396,"square"
"209",209,3.99563802055067,-3.66438215174507,"circle"
"210",210,5.53577172225259,-21.3978297582177,"rectangle"
"211",211,4.54696291535008,-6.95063185124836,"triangle"
"212",212,7.16536850181726,0.800448826563649,"square"
"213",213,6.24574667274811,-24.1442512196431,"triangle"
"214",214,5.5954980340696,23.1095203169735,"triangle"
"215",215,5.00488444953819,-13.8876222991277,"triangle"
"216",216,5.27936078205526,-10.6075187561923,"circle"
"217",217,4.29409387473237,15.5773822495573,"rectangle"
"218",218,5.62801715295725,-20.8987594871999,"triangle"
"219",219,6.4802139600857,8.39062681128372,"triangle"
"220",220,6.08342991008328,-2.44008768542759,"circle"
"221",221,4.18675574333591,5.55876741511694,"circle"
"222",222,3.38112315077641,9.78110262544797,"square"
"223",223,4.89034430051176,-8.58463922912324,"circle"
"224",224,5.44088937091698,-6.0584484574861,"rectangle"
"225",225,6.3509939798086,-28.9694930322778,"triangle"
"226",226,3.68139051546644,-8.61052324044844,"rectangle"
"227",227,5.36438459260745,4.80188253916704,"circle"
"228",228,5.23349983508852,6.05067589582035,"square"
"229",229,6.19395526125905,21.2705600379976,"circle"
"230",230,4.97209002787042,1.6462702873963,"triangle"
"231",231,4.64270114549575,5.63658648401867,"circle"
"232",232,3.85318586388163,1.74778332693544,"square"
"233",233,4.48257951640638,-3.8683623583544,"circle"
"234",234,4.63787622742173,8.48910820862606,"rectangle"
"235",235,7.3505543257891,5.64234580889638,"circle"
"236",236,7.44653137569996,2.29420458393473,"rectangle"
"237",237,4.83329672051572,-7.15460651610283,"rectangle"
"238",238,3.95633256093811,0.598495482645738,"rectangle"
"239",239,3.02706506592533,8.81416977680249,"circle"
"240",240,5.51467163343803,7.76452747462629,"circle"
"241",241,3.90942641626514,-3.82652525567947,"circle"
"242",242,7.28465932554436,-5.69113467963509,"rectangle"
"243",243,4.11438242734204,6.12801321922257,"triangle"
"244",244,5.11110642974572,11.4890992895349,"square"
"245",245,8.81027668071066,2.21058163102937,"circle"
"246",246,3.89109000205675,-2.13292885379532,"square"
"247",247,5.30756662442145,-7.8067073001145,"circle"
"248",248,3.89310552777484,-3.19286891272189,"square"
"249",249,5.34765364882196,-13.827516780218,"circle"
"250",250,4.12673546493796,-5.97318199400121,"triangle"
"251",251,5.07730312273692,12.3496508865819,"triangle"
"252",252,4.70313135784338,12.1193184503695,"triangle"
"253",253,3.81675775956733,-7.70777633605343,"circle"
"254",254,5.0112926884239,3.10731585072843,"rectangle"
"255",255,5.99160103605937,1.69395647374458,"circle"
"256",256,6.59396745390374,-15.6264885284192,"square"
"257",257,3.62728872907083,9.1083998017723,"square"
"258",258,4.75038906695768,-18.1234579604708,"circle"
"259",259,6.15942452685555,-11.4675342879504,"circle"
"260",260,3.8857776521564,10.9815444505731,"triangle"
"261",261,2.47149931114961,-4.40872744514262,"rectangle"
"262",262,4.06409744148669,-1.16375790780247,"circle"
"263",263,4.03276054206443,-15.2193729284198,"circle"
"264",264,5.0474885923278,-13.5096396539936,"triangle"
"265",265,4.59626320650197,4.5090973068782,"rectangle"
"266",266,5.23149612824463,-0.74546928731224,"square"
"267",267,4.57762759207325,-4.91428470216157,"square"
"268",268,5.3741183946953,-12.3402726089608,"triangle"
"269",269,4.63399422500298,-9.97298501192284,"rectangle"
"270",270,6.19010144652106,21.3610360936432,"square"
"271",271,4.26267247474277,-2.26489593374826,"square"
"272",272,5.29066664543927,8.7400521202148,"square"
"273",273,4.11515043171554,8.8500640067928,"circle"
"274",274,5.20800647887083,8.63246080345894,"square"
"275",275,4.95226982752147,3.94808759565037,"circle"
"276",276,3.31547935386141,-11.5235592417266,"square"
"277",277,4.85577344338105,-9.0950375276966,"circle"
"278",278,6.18021366550265,8.51391194545935,"square"
"279",279,5.6813999231995,-12.0835351258276,"circle"
"280",280,5.14324763088755,6.27540097063652,"triangle"
"281",281,3.80768355628708,-4.3353957357734,"square"
"282",282,6.16922865278909,-2.98376014093638,"rectangle"
"283",283,5.07920170894537,-6.89569450494829,"triangle"
"284",284,4.54822624723132,-1.30141136270548,"circle"
"285",285,6.64202821280077,9.77184841651799,"square"
"286",286,4.23040767840048,5.53733177541175,"square"
"287",287,5.30336096075785,-1.32464147723414,"circle"
"288",288,6.28173742118351,9.7000552469028,"square"
"289",289,5.60222279517043,17.5600373414682,"square"
"290",290,4.69297773546316,0.936310710851551,"square"
"291",291,4.58158189657736,5.70489453107761,"square"
"292",292,5.35513553004609,3.78218649064741,"square"
"293",293,5.51348111459956,-8.77902941018112,"triangle"
"294",294,5.01860740032874,-8.2658614214595,"circle"
"295",295,6.31844897225668,20.197704626212,"rectangle"
"296",296,4.93416800016185,9.81277787776179,"rectangle"
"297",297,4.2997039216823,8.42081771926477,"square"
"298",298,5.53732613152134,2.47573404049434,"square"
"299",299,2.79821767764608,5.85388564992269,"square"
"300",300,5.39197374379841,2.51856039545981,"triangle"
"301",301,5.49696095242372,1.4199875408727,"rectangle"
"302",302,4.7751252845701,3.23422311943048,"square"
"303",303,3.88285683466812,-9.10465086004215,"circle"
"304",304,4.60500539668612,25.0122210197122,"circle"
"305",305,6.54983034223631,9.01961790270882,"circle"
"306",306,4.25648552020133,-1.5120795895565,"triangle"
"307",307,2.66828788227043,13.1288937082924,"square"
"308",308,5.81224544220921,-5.27258086004879,"triangle"
"309",309,4.49868934279865,18.1115850747586,"square"
"310",310,4.48911343404764,-2.9437355302276,"circle"
"311",311,3.78463595884499,-22.2149085645191,"square"
"312",312,4.97744137165278,14.6411919539957,"square"
"313",313,5.70123930042971,12.3222913272875,"triangle"
"314",314,4.4125179744102,-6.74316319358709,"rectangle"
"315",315,4.39327205858121,-13.1037496599359,"circle"
"316",316,6.09664021500029,-17.3452758069664,"circle"
"317",317,4.7524903229197,-1.69013537930427,"square"
"318",318,4.84009828667675,-17.3392857727967,"circle"
"319",319,4.37422174926493,-7.14468018774975,"triangle"
"320",320,5.90043463560024,2.63572122378624,"rectangle"
"321",321,4.00580637073377,9.55519222050403,"rectangle"
"322",322,5.84925038588036,-7.19963126879738,"circle"
"323",323,5.80570228897644,-0.236027599756756,"circle"
"324",324,4.53239906400878,3.54948236041434,"triangle"
"325",325,5.84842031372334,18.1892633823732,"triangle"
"326",326,5.98676986359602,-8.58543527527119,"triangle"
"327",327,5.57562028851936,-15.0431026176048,"triangle"
"328",328,7.02484204541817,-17.456094217108,"triangle"
"329",329,3.03764680877496,6.5573718528977,"circle"
"330",330,3.83507906936241,0.398808086496308,"triangle"
"331",331,3.62348078626917,8.72086304393126,"triangle"
"332",332,5.16767993446977,-0.408393871573544,"circle"
"333",333,6.58462907915972,4.93093925514259,"circle"
"334",334,6.67788895297625,3.24218574159447,"triangle"
"335",335,5.48829669839496,1.23541985168581,"square"
"336",336,5.87867326256032,-5.22962659764788,"circle"
"337",337,4.85512512597012,13.6200938062639,"circle"
"338",338,5.46897176007421,-3.05774042775771,"square"
"339",339,5.37623547712948,7.66763771442479,"rectangle"
"340",340,4.23895972494352,2.64639154530128,"triangle"
"341",341,4.70670506624914,18.8152447478717,"triangle"
"342",342,4.86515873559248,8.11213964323878,"square"
"343",343,6.39384581617302,-2.3769115586237,"rectangle"
"344",344,3.96301131030171,0.908510477326454,"circle"
"345",345,2.88566485219634,-0.253092084134337,"rectangle"
"346",346,5.7682782182044,-19.908460969723,"circle"
"347",347,4.18383937924651,17.9739389482068,"circle"
"348",348,4.56389307683943,11.6388115448751,"square"
"349",349,5.90470503128281,-6.66616636225272,"circle"
"350",350,4.23691373545168,4.8200755917038,"rectangle"
"351",351,4.6589330203622,3.41895903606986,"circle"
"352",352,6.50242453423459,-10.3275941105242,"square"
"353",353,5.5283077123164,15.8990741365323,"triangle"
"354",354,5.54219135546431,-1.48247104968965,"circle"
"355",355,4.86332664428212,2.83583707943453,"triangle"
"356",356,3.86326614669727,5.04871009439746,"circle"
"357",357,3.50337284564421,-8.94124469309423,"triangle"
"358",358,4.7766143564434,-9.85429329567269,"square"
"359",359,7.00171922777288,0.514574454702777,"triangle"
"360",360,5.22170381621362,6.76085600512206,"circle"
"361",361,5.16437290924639,1.73830531844613,"square"
"362",362,5.33262360885001,8.05945571302218,"circle"
"363",363,4.61479200090857,4.34980103391354,"triangle"
"364",364,3.60124597344211,6.45387805924617,"circle"
"365",365,7.67574079585182,-13.0290590594127,"rectangle"
"366",366,4.57631391131802,7.77053890943881,"triangle"
"367",367,4.70139848806694,-6.89800446142907,"square"
"368",368,3.20765827314702,-3.65728889434096,"rectangle"
"369",369,4.7519917749319,-0.0485206523478932,"rectangle"
"370",370,4.75269608162539,-15.4785108730534,"circle"
"371",371,4.74448962147365,0.00463048028640789,"circle"
"372",372,3.21306189990743,-3.39857636843203,"rectangle"
"373",373,6.78466281602476,-6.18511451938464,"triangle"
"374",374,6.76358634774588,-4.54597596334913,"square"
"375",375,5.6896002219341,13.4548917675143,"square"
"376",376,3.89925935557608,-11.589213509611,"circle"
"377",377,5.71450935689781,-1.15384481428024,"circle"
"378",378,4.75352968306598,-23.7196171011946,"triangle"
"379",379,4.6802138340728,-5.74169320106069,"square"
"380",380,6.3626442929547,-4.01297185429917,"circle"
"381",381,3.77211741001732,16.4232578795203,"circle"
"382",382,4.48878076724953,-8.62018065236758,"rectangle"
"383",383,4.26880500093504,-7.72179536441406,"rectangle"
"384",384,5.01975200687679,-12.9762961790436,"triangle"
"385",385,3.42713608529001,2.79805166816406,"square"
"386",386,4.29666673017171,12.5409198778734,"square"
"387",387,5.71593208890767,-10.9853361008649,"triangle"
"388",388,5.46521490642311,-3.25724401474022,"triangle"
"389",389,4.02609769359571,14.6630860884751,"square"
"390",390,5.55921773046833,-5.84297394658662,"triangle"
"391",391,2.56736025459433,7.85512208376277,"square"
"392",392,4.65951507329785,4.89503542813737,"square"
"393",393,5.71303319485023,-12.053959238053,"triangle"
"394",394,4.34096261351087,13.1688801110113,"rectangle"
"395",395,4.96359737743351,8.9517401827231,"square"
"396",396,3.40671369847309,-3.882025094258,"circle"
"397",397,5.84779279724777,-8.03993454630162,"rectangle"
"398",398,3.14961115133939,-2.90418418086926,"circle"
"399",399,4.67634936830969,9.14063415145414,"circle"
"400",400,4.74475188749683,-4.64249280183431,"square"
"401",401,5.06092122730675,-17.7420531876932,"rectangle"
"402",402,4.17650837098112,-0.429047109211004,"square"
"403",403,6.82973048483604,8.7190400974234,"triangle"
"404",404,3.5700837842185,-10.5911793016754,"triangle"
"405",405,5.25413714300459,-1.37915527670336,"triangle"
"406",406,2.06022630466402,-11.2219332602225,"rectangle"
"407",407,5.00241580894347,2.16806212925635,"circle"
"408",408,5.50966557126194,-0.324996280135214,"triangle"
"409",409,3.91527999888604,0.663152239623653,"square"
"410",410,5.70483297687757,-5.2232641822747,"triangle"
"411",411,5.33097634999421,-6.09363461552928,"triangle"
"412",412,5.97632747297637,9.71445414408745,"circle"
"413",413,4.15666011960126,2.05138019037167,"rectangle"
"414",414,4.02942009513709,-0.869352675738574,"triangle"
"415",415,3.22846865135707,-31.1318853242083,"rectangle"
"416",416,4.67752965835405,-11.7561870316385,"circle"
"417",417,3.6611992576455,8.62906317886378,"circle"
"418",418,5.68815602814606,-3.06815143442807,"circle"
"419",419,5.07128065225058,-11.0831778388061,"rectangle"
"420",420,7.18975235927918,-3.3932265687835,"triangle"
"421",421,3.84229240069852,-2.75580745942977,"circle"
"422",422,6.18168806409233,-4.01442395146707,"rectangle"
"423",423,4.47263163839182,5.96612575778754,"rectangle"
"424",424,3.54337198868924,16.2088093822893,"square"
"425",425,5.57296737049317,10.8809182781136,"circle"
"426",426,3.56662229532779,13.4612253397107,"circle"
"427",427,3.9448149814735,-2.29867327498483,"square"
"428",428,4.26688812257805,9.44344713988944,"triangle"
"429",429,5.2109072642513,-8.81075755246316,"triangle"
"430",430,4.00107927293899,-0.392214051174573,"triangle"
"431",431,6.07785032320562,22.854379064735,"triangle"
"432",432,3.80102561749213,0.871719901213928,"square"
"433",433,5.21663703518471,-2.05308925970688,"circle"
"434",434,5.14308702978893,-4.84213460652307,"rectangle"
"435",435,3.93424990894702,8.71268501872661,"square"
"436",436,4.57137658929822,22.061893617618,"triangle"
"437",437,4.34382052322865,5.12157036847037,"rectangle"
"438",438,5.95939432685761,-1.61264878093957,"square"
"439",439,6.55605263610222,21.7378364600369,"circle"
"440",440,3.95920356621175,-6.78830223440943,"triangle"
"441",441,5.93057240854025,12.315325132809,"square"
"442",442,4.92455406898781,-3.21345128083655,"circle"
"443",443,3.03280465094904,-9.21747370019733,"rectangle"
"444",444,4.24409635735481,13.1830537874678,"rectangle"
"445",445,5.46114916050676,-16.9976067489539,"circle"
"446",446,5.14510663104787,-2.0824993835072,"circle"
"447",447,2.55768867891858,1.15515243348736,"circle"
"448",448,5.58031868545157,-3.42317718666929,"triangle"
"449",449,5.65505199848675,-15.3800773288119,"square"
"450",450,4.69549116274058,-5.41401156182851,"square"
"451",451,4.2924317673827,-14.5703574445065,"triangle"
"452",452,6.97157201447823,20.2316365296288,"circle"
"453",453,4.91000131935225,-17.5682962839986,"circle"
"454",454,4.98598274806808,-20.0611843559503,"square"
"455",455,3.87654306288985,7.97648526944346,"square"
"456",456,3.65586987662379,10.0744440772833,"rectangle"
"457",457,3.47684422893791,-0.959881988840239,"rectangle"
"458",458,4.57803178961783,-1.068204879556,"triangle"
"459",459,6.36092446408098,8.25043170475101,"rectangle"
"460",460,6.75379484533487,14.987189554318,"square"
"461",461,6.56836473435279,-14.9055514942723,"square"
"462",462,6.29675556994775,14.0449707663973,"circle"
"463",463,4.76240374855639,2.96011733697651,"square"
"464",464,3.77584986431929,-2.39343445485698,"circle"
"465",465,4.67218731985993,13.6514414014377,"circle"
"466",466,2.58754972372775,10.3977368507344,"triangle"
"467",467,4.68620712655661,13.7795248593622,"rectangle"
"468",468,6.65987870464572,-1.91160143634804,"square"
"469",469,5.13095310060752,8.76172449681573,"circle"
"470",470,6.09588868268959,3.95725633211195,"rectangle"
"471",471,5.48934095694391,-4.17199554781421,"circle"
"472",472,4.22108970455135,18.5723302433968,"triangle"
"473",473,6.74355935292935,2.61726818855121,"rectangle"
"474",474,4.92161271466893,0.453156241618688,"circle"
"475",475,4.02444620747745,6.28971600668833,"square"
"476",476,5.07065982473857,4.89734521255614,"square"
"477",477,3.4814004711768,-6.05771414843546,"triangle"
"478",478,5.86377903279132,0.468215249075652,"circle"
"479",479,5.50156838536437,27.0644448878565,"circle"
"480",480,4.64521867035301,0.274068952167325,"rectangle"
"481",481,4.51157111240881,-1.96271891430325,"triangle"
"482",482,5.9362939472927,8.34330336061997,"square"
"483",483,3.93759161357786,5.0148074643659,"triangle"
"484",484,4.01617912829561,-4.38301076039725,"triangle"
"485",485,5.42424787702008,-9.82722810917072,"rectangle"
"486",486,4.54868651944737,9.47801407504121,"rectangle"
"487",487,5.9250847967239,2.18845015006807,"square"
"488",488,4.80137919018769,5.82247222776156,"square"
"489",489,6.1948510169004,-1.91324804724124,"triangle"
"490",490,5.49554470518015,-15.5211027147727,"square"
"491",491,2.75484742590703,1.69094598275884,"square"
"492",492,3.66462863958178,24.9057669996185,"triangle"
"493",493,6.28277520617769,-13.6177168630104,"circle"
"494",494,5.69079590417371,-8.84806292747729,"square"
"495",495,4.03293733214169,-12.3605374450295,"circle"
"496",496,3.65420631497989,-2.65131611733055,"circle"
"497",497,6.03366538931573,14.8145424797967,"circle"
"498",498,4.18822354033695,-0.533172557541759,"rectangle"
"499",499,6.80172547861817,-1.55571634239904,"triangle"
"500",500,6.77154196037941,-11.8862710359708,"square"
